factor_size;factor_distance;view_angle;view_radius;robot_type_str;grid_size;initial_no_robots;Step;Explored_min;Explored_max;Explored_mean;Explored_median;Explored_std;Explored_fields_min;Explored_fields_max;Explored_fields_mean;Explored_fields_median;Explored_fields_std;Step_Count_All_Agents_min;Step_Count_All_Agents_max;Step_Count_All_Agents_mean;Step_Count_All_Agents_median;Step_Count_All_Agents_std
0.1;1.0;90;1;RandomWalkRobot;40;3;500;50.125;80.4375;69.3325;70.4375;7.109946634527813;802;1287;1109.32;1127.0;113.75914615244501;1349;1429;1382.16;1382.0;20.40971990661959
0.1;1.0;90;1;RandomWalkRobot;40;3;525;54.1875;81.0;70.6825;71.625;6.512231080500241;867;1296;1130.92;1146.0;104.19569728800386;1414;1502;1451.44;1453.0;20.66817198818835
0.1;1.0;90;1;RandomWalkRobot;40;3;550;56.56250000000001;81.3125;72.0175;72.875;6.43908050986319;905;1301;1152.28;1166.0;103.02528815781103;1483;1570;1521.04;1523.0;20.743432695675033
0.1;1.0;90;1;RandomWalkRobot;40;3;575;57.6875;82.0625;73.1775;73.875;6.652548853634975;923;1313;1170.84;1182.0;106.4407816581596;1553;1639;1590.68;1593.0;20.558291109266204
0.1;1.0;90;1;RandomWalkRobot;40;3;600;59.875;82.3125;74.4275;75.3125;6.587518777645594;958;1317;1190.84;1205.0;105.4003004423295;1623;1709;1659.16;1659.0;20.629024859810176
0.1;1.0;90;1;RandomWalkRobot;40;3;625;60.875;83.125;75.44;76.375;6.614783789613483;974;1330;1207.04;1222.0;105.83654063381573;1688;1775;1728.24;1728.0;20.0422054674629
0.1;1.0;90;1;RandomWalkRobot;40;3;650;63.9375;86.0;76.5475;77.1875;6.462237059447758;1023;1376;1224.76;1235.0;103.39579295116413;1755;1843;1796.84;1798.0;20.393381279228834
0.1;1.0;90;1;RandomWalkRobot;40;3;675;63.9375;88.5;77.3;78.4375;6.405640214880947;1023;1416;1236.8;1255.0;102.49024343809515;1820;1908;1866.04;1867.0;20.96322176256947
0.1;1.0;90;1;RandomWalkRobot;40;3;700;64.125;90.8125;78.095;78.5;6.72134446031199;1026;1453;1249.52;1256.0;107.54151136499183;1889;1976;1935.12;1937.0;21.16073407674378
0.1;1.0;90;1;RandomWalkRobot;40;3;725;64.125;91.4375;78.64;79.6875;6.645929988847814;1026;1463;1258.24;1275.0;106.33487982156502;1952;2046;2004.08;2006.0;21.721571459419458
0.1;1.0;90;1;RandomWalkRobot;40;3;750;64.125;92.25;79.2625;80.125;6.725166509710622;1026;1476;1268.2;1282.0;107.60266415536995;2019;2118;2073.4;2078.0;23.088597474366654
0.1;1.0;90;1;RandomWalkRobot;40;3;775;64.125;92.375;79.8675;80.5625;6.812985456709368;1026;1478;1277.88;1289.0;109.0077673073499;2090;2191;2143.12;2145.0;24.702091679315956
0.1;1.0;90;1;RandomWalkRobot;40;3;800;64.125;92.5;80.5825;80.6875;6.910908119897607;1026;1480;1289.32;1291.0;110.5745299183617;2155;2260;2212.64;2210.0;25.521037074016654
0.1;1.0;90;1;RandomWalkRobot;40;3;825;64.125;94.3125;81.2425;81.5625;7.201397795451477;1026;1509;1299.88;1305.0;115.22236472722363;2225;2328;2283.72;2282.0;25.93183371842418
0.1;1.0;90;1;RandomWalkRobot;40;3;850;64.25;97.125;81.665;81.75;7.535525238827088;1028;1554;1306.64;1308.0;120.5684038212334;2290;2394;2352.2;2350.0;26.511004004626702
0.1;1.0;90;1;RandomWalkRobot;40;3;875;64.375;97.4375;82.1325;82.9375;7.515117576425534;1030;1559;1314.12;1327.0;120.24188122280854;2359;2464;2421.44;2422.0;27.497090755205353
0.1;1.0;90;1;RandomWalkRobot;40;3;900;64.375;97.6875;82.7825;83.1875;7.165980466179531;1030;1563;1324.52;1331.0;114.65568745887249;2428;2538;2490.4;2492.0;26.942840731197396
0.1;1.0;90;1;RandomWalkRobot;40;3;925;64.375;97.75;83.615;83.4375;6.945581816581913;1030;1564;1337.84;1335.0;111.12930906531061;2496;2608;2559.16;2564.0;28.044131887675405
0.1;1.0;90;1;RandomWalkRobot;40;3;950;65.5;98.125;84.4575;84.1875;6.790213929496868;1048;1570;1351.32;1347.0;108.6434228719499;2567;2681;2629.24;2634.0;28.073237552278655
0.1;1.0;90;1;RandomWalkRobot;40;3;975;65.5;98.125;85.0825;84.5;6.653503932766053;1048;1570;1361.32;1352.0;106.45606292425684;2636;2749;2699.04;2706.0;27.84253340963546
0.1;1.0;90;1;RandomWalkRobot;40;3;1000;65.625;98.1875;85.655;84.9375;6.549419503538719;1050;1571;1370.48;1359.0;104.7907120566195;2700;2819;2767.4;2772.0;29.146183283579376
0.1;1.0;90;1;RandomWalkRobot;40;6;0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0;0;0.0;0.0;0.0
0.1;1.0;90;1;RandomWalkRobot;40;6;25;18.25;24.4375;21.2725;21.1875;1.69883155310741;292;391;340.36;339.0;27.18130484971856;129;144;137.88;138.0;3.7563279941985916
0.1;1.0;90;1;RandomWalkRobot;40;6;50;28.0625;38.4375;33.9;34.25;3.0610647146867054;449;615;542.4;548.0;48.97703543498727;269;287;275.92;274.0;5.211525688318154
0.1;1.0;90;1;RandomWalkRobot;40;6;75;34.3125;51.1875;43.0425;44.0625;4.2025816718218945;549;819;688.68;705.0;67.24130674915031;395;429;415.08;416.0;8.400992004916239
0.1;1.0;90;1;RandomWalkRobot;40;6;100;42.0;59.4375;50.72;51.31250000000001;4.7558256490505055;672;951;811.52;821.0;76.0932103848081;534;572;555.12;556.0;9.790812019439462
0.1;1.0;90;1;RandomWalkRobot;40;6;125;44.875;66.625;56.0325;55.75;5.330304722762105;718;1066;896.52;892.0;85.28487556419367;663;714;693.2;693.0;12.120918557051118
0.1;1.0;90;1;RandomWalkRobot;40;6;150;47.25;72.0;60.3675;61.375;5.566838195960072;756;1152;965.88;982.0;89.06941113536115;794;852;832.28;834.0;14.498620624045587
0.1;1.0;90;1;RandomWalkRobot;40;6;175;51.625;75.125;64.3675;65.75;5.941509611061262;826;1202;1029.88;1052.0;95.06415377698019;928;994;971.04;971.0;16.771702358436972
0.1;1.0;90;1;RandomWalkRobot;40;6;200;56.3125;82.5;68.165;66.9375;6.712688156891145;901;1320;1090.64;1071.0;107.40301051025833;1063;1139;1110.56;1111.0;18.78181744844376
0.1;1.0;90;1;RandomWalkRobot;40;6;225;57.56250000000001;86.4375;71.0375;71.625;7.1788670981220974;921;1383;1136.6;1146.0;114.86187356995357;1201;1286;1250.16;1248.0;20.16118382767576
0.1;1.0;90;1;RandomWalkRobot;40;6;250;60.5;88.375;73.2225;74.375;7.522710407492767;968;1414;1171.56;1190.0;120.36336651988427;1338;1423;1388.64;1387.0;21.027521648227285
0.1;1.0;90;1;RandomWalkRobot;40;6;275;62.74999999999999;90.875;75.5825;77.5;7.2735053590640435;1004;1454;1209.32;1240.0;116.3760857450247;1480;1564;1527.72;1531.0;21.75722102352841
0.1;1.0;90;1;RandomWalkRobot;40;6;300;63.0;93.3125;77.5725;78.5625;7.298077836263923;1008;1493;1241.16;1257.0;116.76924538022277;1614;1709;1667.16;1671.0;23.25345852412784
0.1;1.0;90;1;RandomWalkRobot;40;6;325;64.5625;95.4375;79.4325;79.3125;7.257582242041767;1033;1527;1270.92;1269.0;116.12131587266828;1755;1855;1806.96;1808.0;25.13543315719859
0.1;1.0;90;1;RandomWalkRobot;40;6;350;65.875;96.1875;81.095;80.1875;6.952876165959429;1054;1539;1297.52;1283.0;111.24601865535087;1889;1998;1945.88;1946.0;26.763345580600816
0.1;1.0;90;1;RandomWalkRobot;40;6;375;67.5625;96.5;82.3;81.875;6.552596694250305;1081;1544;1316.8;1310.0;104.84154710800487;2028;2138;2085.8;2087.0;26.231342575882937
0.1;1.0;90;1;RandomWalkRobot;40;6;400;67.6875;97.0625;83.4975;83.1875;6.306166377047152;1083;1553;1335.96;1331.0;100.89866203275443;2164;2281;2224.0;2223.0;27.037011669191514
0.1;1.0;90;1;RandomWalkRobot;40;6;425;68.0625;97.5625;84.81;84.0625;6.244802005134616;1089;1561;1356.96;1345.0;99.91683208215386;2304;2423;2361.32;2365.0;27.378093432523748
0.1;1.0;90;1;RandomWalkRobot;40;6;450;68.125;98.0625;85.9425;85.3125;6.069527713641866;1090;1569;1375.08;1365.0;97.11244341826986;2442;2566;2499.36;2504.0;28.930779457180197
0.1;1.0;90;1;RandomWalkRobot;40;6;475;68.1875;98.1875;86.8625;86.8125;6.100770528520691;1091;1571;1389.8;1389.0;97.61232845633106;2580;2709;2638.28;2642.0;30.315727491408357
0.1;1.0;90;1;RandomWalkRobot;40;6;500;68.625;98.25;87.61;87.4375;6.021777967995278;1098;1572;1401.76;1399.0;96.34844748792445;2711;2846;2776.4;2782.0;30.613177990314306
0.1;1.0;90;1;RandomWalkRobot;40;6;525;69.125;98.3125;88.2725;88.375;6.030895930885116;1106;1573;1412.36;1414.0;96.49433489416185;2849;2983;2914.16;2921.0;29.949513073392843
0.1;1.0;90;1;RandomWalkRobot;40;6;550;72.9375;98.3125;89.205;90.25;5.750354382195354;1167;1573;1427.28;1444.0;92.00567011512567;2985;3104;3052.16;3056.0;29.728886065015416
0.1;1.0;90;1;RandomWalkRobot;40;6;575;75.875;98.6875;89.9825;91.0;5.618182210837121;1214;1579;1439.72;1456.0;89.89091537339394;3120;3242;3191.4;3193.0;31.198290551460243
0.1;1.0;90;1;RandomWalkRobot;40;6;600;77.75;98.6875;90.525;92.3125;5.353396507514334;1244;1579;1448.4;1477.0;85.65434412022934;3264;3380;3331.24;3331.0;31.088958382894283
0.1;1.0;90;1;RandomWalkRobot;40;6;625;79.0;98.8125;90.96;92.75;5.226973311582908;1264;1581;1455.36;1484.0;83.63157298532653;3403;3518;3469.44;3471.0;30.408441810348084
0.1;1.0;90;1;RandomWalkRobot;40;6;650;81.3125;98.8125;91.2975;92.875;4.981713957899763;1301;1581;1460.76;1486.0;79.70742332639621;3539;3660;3607.68;3613.0;31.397611374115748
0.1;1.0;90;1;RandomWalkRobot;40;6;675;81.75;99.1875;91.8325;93.0625;4.967561440653419;1308;1587;1469.32;1489.0;79.48098305045471;3681;3797;3746.56;3750.0;31.490845230532184
0.1;1.0;90;1;RandomWalkRobot;40;6;700;81.875;99.25;92.3975;93.5625;4.709527411269626;1310;1588;1478.36;1497.0;75.35243858031401;3820;3933;3885.2;3894.0;30.39599754353622
0.1;1.0;90;1;RandomWalkRobot;40;6;725;82.0;99.5;92.99;94.1875;4.721600959949919;1312;1592;1487.84;1507.0;75.5456153591987;3961;4072;4024.04;4030.0;30.326665933904863
0.1;1.0;90;1;RandomWalkRobot;40;6;750;82.5;99.625;93.7875;95.0;4.3407888587982075;1320;1594;1500.6;1520.0;69.45262174077132;4102;4208;4163.44;4166.0;29.526936854336935
0.1;1.0;90;1;RandomWalkRobot;40;6;775;82.5625;99.75;94.6125;95.5;3.97898941577297;1321;1596;1513.8;1528.0;63.66383065236752;4239;4347;4302.04;4306.0;29.960362703634352
0.1;1.0;90;1;RandomWalkRobot;40;6;800;83.25;99.8125;95.1925;95.875;3.820088077082343;1332;1597;1523.08;1534.0;61.121409233317486;4372;4481;4439.76;4444.0;29.94478251715983
0.1;1.0;90;1;RandomWalkRobot;40;6;825;83.3125;99.8125;95.725;96.1875;3.7256588483336293;1333;1597;1531.6;1539.0;59.61054157333807;4518;4616;4578.16;4584.0;29.051219136782112
0.1;1.0;90;1;RandomWalkRobot;40;6;850;83.3125;99.8125;96.08;97.0625;3.791374187437407;1333;1597;1537.28;1553.0;60.661986998998515;4660;4758;4716.12;4719.0;29.26790050550249
0.1;1.0;90;1;RandomWalkRobot;40;6;875;83.3125;99.875;96.2525;97.1875;3.8720788720875374;1333;1598;1540.04;1555.0;61.9532619534006;4797;4896;4855.04;4863.0;29.84191682851496
0.1;1.0;90;1;RandomWalkRobot;40;6;900;84.5625;99.875;96.4375;97.4375;3.708582037540313;1353;1598;1543.0;1559.0;59.33731260064501;4933;5034;4993.8;4997.0;31.32890039564112
0.1;1.0;90;1;RandomWalkRobot;40;6;925;85.5625;99.9375;96.5475;97.4375;3.6252819574252895;1369;1599;1544.76;1559.0;58.00451131880463;5076;5173;5132.72;5135.0;30.999354831996136
0.1;1.0;90;1;RandomWalkRobot;40;6;950;89.375;99.9375;96.8425;97.5625;3.215670047465485;1430;1599;1549.48;1561.0;51.45072075944776;5210;5318;5270.84;5275.0;32.13471642943189
0.1;1.0;90;1;RandomWalkRobot;40;6;975;89.375;99.9375;97.1825;97.875;2.936165477001137;1430;1599;1554.92;1566.0;46.978647632018195;5354;5453;5409.56;5415.0;29.807828949231812
0.1;1.0;90;1;RandomWalkRobot;40;6;1000;89.375;100.0;97.445;98.1875;2.7845439295930188;1430;1600;1559.12;1571.0;44.5527028734883;5479;5597;5548.44;5550.0;31.323686458227318
0.1;1.0;90;1;RandomWalkRobot;40;9;0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0;0;0.0;0.0;0.0
0.1;1.0;90;1;RandomWalkRobot;40;9;25;24.6875;33.4375;28.8675;28.625;2.4192909601782078;395;535;461.88;458.0;38.70865536285134;189;218;207.36;208.0;7.058564537732396
0.1;1.0;90;1;RandomWalkRobot;40;9;50;38.6875;51.81249999999999;44.6625;45.4375;3.370608640018397;619;829;714.6;727.0;53.92973824029438;385;429;414.04;415.0;9.62410168968165
0.1;1.0;90;1;RandomWalkRobot;40;9;75;46.6875;62.9375;55.8225;55.875;3.8629972037050897;747;1007;893.16;894.0;61.807955259281414;592;639;623.24;624.0;10.635161807263039
0.1;1.0;90;1;RandomWalkRobot;40;9;100;50.375;72.625;63.345;62.5625;5.136424005327054;806;1162;1013.52;1001.0;82.18278408523285;798;848;830.2;832.0;11.467344941179709
0.1;1.0;90;1;RandomWalkRobot;40;9;125;55.0625;79.0;68.8575;68.125;5.823788321759871;881;1264;1101.72;1090.0;93.18061314815793;1009;1062;1037.8;1036.0;12.616127245183712
0.1;1.0;90;1;RandomWalkRobot;40;9;150;58.9375;83.6875;73.665;74.6875;5.993917272605066;943;1339;1178.64;1195.0;95.90267636168106;1214;1266;1245.16;1247.0;13.698175060934215
0.1;1.0;90;1;RandomWalkRobot;40;9;175;62.81250000000001;86.4375;77.615;78.25;5.80739246922977;1005;1383;1241.84;1252.0;92.91827950767633;1412;1474;1452.24;1452.0;16.003332986183434
0.1;1.0;90;1;RandomWalkRobot;40;9;200;63.81250000000001;90.375;81.1825;82.25;6.166523787759193;1021;1446;1298.92;1316.0;98.66438060414708;1624;1688;1660.68;1659.0;16.466430497631638
0.1;1.0;90;1;RandomWalkRobot;40;9;225;67.0625;91.6875;83.23;85.125;6.2166746955935634;1073;1467;1331.68;1362.0;99.46679512949702;1825;1898;1868.64;1870.0;18.67458165528749
0.1;1.0;90;1;RandomWalkRobot;40;9;250;73.0625;92.8125;84.99;87.0;5.85192387346532;1169;1485;1359.84;1392.0;93.63078197544512;2034;2107;2077.32;2079.0;18.805407023867776
0.1;1.0;90;1;RandomWalkRobot;40;9;275;76.75;94.8125;86.8175;89.4375;5.970928921658674;1228;1517;1389.08;1431.0;95.53486274653878;2240;2315;2285.16;2286.0;17.33657021058877
0.1;1.0;90;1;RandomWalkRobot;40;9;300;79.0625;96.625;88.6475;90.25;5.5074487911827195;1265;1546;1418.36;1444.0;88.11918065892351;2446;2525;2491.92;2495.0;18.839055178007097
0.1;1.0;90;1;RandomWalkRobot;40;9;325;79.375;97.625;90.0775;91.25;5.234360385551738;1270;1562;1441.24;1460.0;83.7497661688278;2644;2736;2699.0;2702.0;21.221058723195956
0.1;1.0;90;1;RandomWalkRobot;40;9;350;79.5;98.0;91.31;92.875;5.219108021651465;1272;1568;1460.96;1486.0;83.50572834642344;2851;2952;2906.8;2905.0;23.088597474366757
0.1;1.0;90;1;RandomWalkRobot;40;9;375;79.5;98.4375;92.275;94.5;5.231054606068138;1272;1575;1476.4;1512.0;83.69687369709021;3053;3164;3114.96;3114.0;24.614494374927446
0.1;1.0;90;1;RandomWalkRobot;40;9;400;80.0625;98.4375;93.14;95.375;5.487980474409507;1281;1575;1490.24;1526.0;87.8076875905521;3264;3371;3323.4;3324.0;24.611988948477844
0.1;1.0;90;1;RandomWalkRobot;40;9;425;80.1875;99.25;93.87;96.5625;5.748214170143047;1283;1588;1501.92;1545.0;91.97142672228875;3482;3582;3532.56;3534.0;24.938390752679613
0.1;1.0;90;1;RandomWalkRobot;40;9;450;80.25;99.4375;94.305;96.75;5.7258130336078334;1284;1591;1508.88;1548.0;91.61300853772534;3681;3792;3740.92;3743.0;27.29761894378333
0.1;1.0;90;1;RandomWalkRobot;40;9;475;81.5;99.5;94.8525;97.625;5.516130465507502;1304;1592;1517.64;1562.0;88.25808744812004;3887;4008;3949.76;3949.0;28.643323829471964
0.1;1.0;90;1;RandomWalkRobot;40;9;500;82.625;99.75;95.33;97.8125;5.351222845060746;1322;1596;1525.28;1565.0;85.61956552097193;4095;4220;4157.32;4157.0;30.10359889891348
0.1;1.0;90;1;RandomWalkRobot;40;9;525;82.625;99.8125;95.6175;98.0625;5.293818870075426;1322;1597;1529.88;1569.0;84.70110192120681;4309;4437;4366.64;4367.0;29.977602750497958
0.1;1.0;90;1;RandomWalkRobot;40;9;550;82.6875;99.875;95.9075;98.4375;5.311461908379524;1323;1598;1534.52;1575.0;84.98339053407238;4517;4643;4573.2;4573.0;28.637097152702502
0.1;1.0;90;1;RandomWalkRobot;40;9;575;83.375;99.875;96.205;98.4375;4.966702932613681;1334;1598;1539.28;1575.0;79.4672469218189;4716;4855;4781.0;4780.0;29.55503341226322
0.1;1.0;90;1;RandomWalkRobot;40;9;600;85.1875;99.9375;96.6625;98.875;4.440946431599162;1363;1599;1546.6;1582.0;71.05514290558659;4927;5068;4989.04;4987.0;30.046464018250095
0.1;1.0;90;1;RandomWalkRobot;40;9;625;85.1875;100.0;96.9525;99.0625;4.159392608903372;1363;1600;1551.24;1585.0;66.55028174245395;5137;5283;5198.12;5194.0;31.138561302667867
0.1;1.0;90;1;RandomWalkRobot;40;9;650;85.1875;100.0;97.32;99.0625;3.809737728833836;1363;1600;1557.12;1585.0;60.95580366134138;5341;5488;5405.64;5400.0;32.31341310766585
0.1;1.0;90;1;RandomWalkRobot;40;9;675;85.1875;100.0;97.51;99.0625;3.621122207502347;1363;1600;1560.16;1585.0;57.93795532003755;5551;5698;5613.6;5605.0;33.17378483079665
0.1;1.0;90;1;RandomWalkRobot;40;9;700;85.1875;100.0;97.7375;99.0625;3.4063933456076394;1363;1600;1563.8;1585.0;54.50229352972223;5757;5908;5821.12;5817.0;33.37454119534809
0.1;1.0;90;1;RandomWalkRobot;40;9;725;85.1875;100.0;97.96;99.0625;3.2817896381649243;1363;1600;1567.36;1585.0;52.50863421063879;5953;6116;6027.52;6024.0;34.19688094938864
0.1;1.0;90;1;RandomWalkRobot;40;9;750;85.1875;100.0;98.16;99.5;3.1650084748438423;1363;1600;1570.56;1592.0;50.64013559750148;6154;6323;6233.52;6229.0;34.45301147940485
0.1;1.0;90;1;RandomWalkRobot;40;9;775;86.9375;100.0;98.3925;99.5;2.78981126153724;1391;1600;1574.28;1592.0;44.63698018459584;6359;6538;6441.24;6439.0;37.11051064051801
0.1;1.0;90;1;RandomWalkRobot;40;9;800;90.75;100.0;98.6975;99.875;2.193717354932796;1452;1600;1579.16;1598.0;35.099477678924735;6571;6741;6650.36;6646.0;36.17535993831522
0.1;1.0;90;1;RandomWalkRobot;40;9;825;92.3125;100.0;98.8825;99.875;1.8752881722995716;1477;1600;1582.12;1598.0;30.004610756793145;6788;6944;6859.16;6856.0;34.79784476084687
0.1;1.0;90;1;RandomWalkRobot;40;9;850;95.0625;100.0;99.19;99.9375;1.3603002119630307;1521;1600;1587.04;1599.0;21.764803391408492;6990;7148;7066.56;7063.0;35.17702848924739
0.1;1.0;90;1;RandomWalkRobot;40;9;875;96.0625;100.0;99.315;99.9375;1.116355678088305;1537;1600;1589.04;1599.0;17.86169084941288;7189;7349;7273.48;7272.0;36.33308868419158
0.1;1.0;90;1;RandomWalkRobot;40;9;900;96.5625;100.0;99.36;99.9375;1.013142800069828;1545;1600;1589.76;1599.0;16.210284801117247;7404;7549;7480.16;7479.0;35.77787957197395
0.1;1.0;90;1;RandomWalkRobot;40;9;925;96.5625;100.0;99.37;99.9375;1.0105111639660378;1545;1600;1589.92;1599.0;16.168178623456605;7610;7761;7688.92;7688.0;35.9894892063412
0.1;1.0;90;1;RandomWalkRobot;40;9;950;97.4375;100.0;99.435;99.9375;0.8627264195560497;1559;1600;1590.96;1599.0;13.803622712896795;7821;7973;7896.92;7895.0;36.48392340013148
0.1;1.0;90;1;RandomWalkRobot;40;9;975;97.4375;100.0;99.4875;100.0;0.7938566201357355;1559;1600;1591.8;1600.0;12.701705922171769;8027;8183;8105.52;8103.0;36.81611965792524
0.1;1.0;90;1;RandomWalkRobot;40;9;1000;97.4375;100.0;99.6525;100.0;0.6485360115932929;1559;1600;1594.44;1600.0;10.376576185492686;8233;8394;8314.56;8311.0;37.261553018269616
0.1;1.0;90;2;FBERobot;40;1;0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0;0;0.0;0.0;0.0
0.1;1.0;90;2;FBERobot;40;1;25;5.1875;6.5625;5.9075;5.875;0.37200190411699063;83;105;94.52;94.0;5.95203046587185;20;23;21.68;22.0;0.7483314773547881
0.1;1.0;90;2;FBERobot;40;1;50;8.9375;12.4375;10.7525;10.9375;1.007051957861824;143;199;172.04;175.0;16.112831325789184;45;48;46.32;46.0;0.9451631252505186
0.1;1.0;90;2;FBERobot;40;1;75;9.4375;17.375;14.8675;14.9375;2.2179664109269104;151;278;237.88;239.0;35.487462574830566;69;72;70.76;71.0;0.8793937305515287
0.1;1.0;90;2;FBERobot;40;1;100;13.375;23.4375;18.3875;19.3125;2.562182399017161;214;375;294.2;309.0;40.994918384274584;92;97;95.28;95.0;1.2423096769056223
0.1;1.0;90;2;FBERobot;40;1;125;15.875;26.25;22.1875;22.8125;3.2449379648667143;254;420;355.0;365.0;51.91900743786743;116;122;119.96;120.0;1.4282856857085708
0.1;1.0;90;2;FBERobot;40;1;150;19.875;31.875;26.355;26.8125;3.9853540463803223;318;510;421.68;429.0;63.76566474208515;141;147;144.68;145.0;1.3759844960366845
0.1;1.0;90;2;FBERobot;40;1;175;23.5;36.25;30.2675;30.1875;3.705531478973923;376;580;484.28;483.0;59.28850366358276;166;172;169.32;169.0;1.435270009440729
0.1;1.0;90;2;FBERobot;40;1;200;28.125;40.375;33.6625;33.8125;3.227536550916193;450;646;538.6;541.0;51.64058481465909;191;197;194.0;194.0;1.4999999999999998
0.1;1.0;90;2;FBERobot;40;1;225;31.375;42.0625;36.8875;36.3125;3.244887806226896;502;673;590.2;581.0;51.91820489963034;215;222;218.64;218.0;1.7048949136725906
0.1;1.0;90;2;FBERobot;40;1;250;33.8125;45.75;39.9075;39.375;3.4821494200182355;541;732;638.52;630.0;55.71439072029177;240;246;243.24;243.0;1.7860571099491769
0.1;1.0;90;2;FBERobot;40;1;275;35.5625;48.5625;42.5225;42.75;3.558746194822928;569;777;680.36;684.0;56.93993911716685;264;271;268.0;268.0;1.848422751068236
0.1;1.0;90;2;FBERobot;40;1;300;36.9375;52.5;45.5475;46.5625;4.446706997880566;591;840;728.76;745.0;71.14731196608906;287;295;292.48;293.0;2.0639767440550303
0.1;1.0;90;2;FBERobot;40;1;325;39.6875;57.875;48.7725;49.5;4.694747175478852;635;926;780.36;792.0;75.11595480766164;312;320;317.12;318.0;2.127596452964399
0.1;1.0;90;2;FBERobot;40;1;350;40.5;60.4375;52.0025;51.625;4.646504062195577;648;967;832.04;826.0;74.34406499512923;337;345;341.84;342.0;2.075250988836453
0.1;1.0;90;2;FBERobot;40;1;375;44.9375;63.1875;55.195;54.6875;4.780750246213105;719;1011;883.12;875.0;76.49200393940968;362;370;366.72;367.0;2.0720360357226792
0.1;1.0;90;2;FBERobot;40;1;400;49.5625;64.3125;58.0525;59.5;5.017569392062921;793;1029;928.84;952.0;80.28111027300675;387;395;391.36;392.0;2.13853532431273
0.1;1.0;90;2;FBERobot;40;1;425;53.93750000000001;69.25;61.6275;62.18749999999999;5.093893147272852;863;1108;986.04;995.0;81.50229035636565;411;420;416.0;416.0;2.3452078799117198
0.1;1.0;90;2;FBERobot;40;1;450;55.1875;74.4375;64.33;65.5;5.399728725825029;883;1191;1029.28;1048.0;86.39565961320048;436;445;440.8;441.0;2.415229457698247
0.1;1.0;90;2;FBERobot;40;1;475;57.4375;76.0;67.2575;67.5625;4.784493725393871;919;1216;1076.12;1081.0;76.55189960630193;461;470;465.56;465.0;2.3108440016582628
0.1;1.0;90;2;FBERobot;40;1;500;63.24999999999999;79.0625;70.47;69.875;4.144764832995153;1012;1265;1127.52;1118.0;66.31623732792242;486;493;490.28;490.0;2.1509687739868966
0.1;1.0;90;2;FBERobot;40;1;525;66.375;80.5;73.485;73.75;3.8012247889112447;1062;1288;1175.76;1180.0;60.819596622579915;510;518;515.04;515.0;2.2634781495153207
0.1;1.0;90;2;FBERobot;40;1;550;67.125;85.5625;76.1925;76.125;3.807840390234339;1074;1369;1219.08;1218.0;60.92544624374943;535;543;539.72;540.0;2.1509687739868943
0.1;1.0;90;2;FBERobot;40;1;575;67.25;87.5;78.9525;78.75;4.367973524225318;1076;1400;1263.24;1260.0;69.8875763876051;560;568;564.56;565.0;2.0428737928059464
0.1;1.0;90;2;FBERobot;40;1;600;68.625;90.625;80.9975;81.125;4.61035406268687;1098;1450;1295.96;1298.0;73.76566500298992;585;593;589.44;589.0;2.0631690833925065
0.1;1.0;90;2;FBERobot;40;1;625;71.1875;93.9375;83.9525;83.6875;4.67708147735672;1139;1503;1343.24;1339.0;74.83330363770752;610;617;614.2;614.0;2.020725942163678
0.1;1.0;90;2;FBERobot;40;1;650;76.4375;95.5;86.845;87.75;4.768744539096919;1223;1528;1389.52;1404.0;76.2999126255507;635;642;639.16;639.0;2.0346989949375653
0.1;1.0;90;2;FBERobot;40;1;675;78.3125;95.6875;89.12;90.25;4.875331185331584;1253;1531;1425.92;1444.0;78.00529896530534;660;667;663.92;664.0;2.019075696121017
0.1;1.0;90;2;FBERobot;40;1;700;78.6875;97.4375;91.68;93.125;5.02527206974906;1259;1559;1466.88;1490.0;80.40435311598496;684;692;688.76;689.0;2.2037846234754217
0.1;1.0;90;2;FBERobot;40;1;725;84.6875;99.1875;93.835;93.8125;3.7642472410385945;1355;1587;1501.36;1501.0;60.22795585661751;708;717;713.64;714.0;2.343074902771999
0.1;1.0;90;2;FBERobot;40;1;750;88.875;99.25;95.3675;96.3125;2.9384041161827965;1422;1588;1525.88;1541.0;47.014465858924744;733;742;738.64;739.0;2.343074902771999
0.1;1.0;90;2;FBERobot;40;1;775;90.125;100.0;96.82;97.625;2.7240919740958334;1442;1600;1549.12;1562.0;43.585471585533334;752;767;763.0;763.0;3.3911649915626496
0.1;1.0;90;2;FBERobot;40;1;800;90.125;100.0;97.6275;98.9375;2.5686207388402056;1442;1600;1562.04;1583.0;41.09793182144329;752;792;785.6;788.0;9.565563234854496
0.1;1.0;90;2;FBERobot;40;1;825;90.1875;100.0;98.3575;99.25;2.3344621525453513;1443;1600;1573.72;1588.0;37.35139444072562;752;817;805.6;813.0;17.39731780093318
0.1;1.0;90;2;FBERobot;40;1;850;94.4375;100.0;99.1425;100.0;1.4713540744837745;1511;1600;1586.28;1600.0;23.541665191740393;752;842;821.92;836.0;26.3374258423256
0.1;1.0;90;2;FBERobot;40;1;875;97.3125;100.0;99.6025;100.0;0.8584521560149223;1557;1600;1593.64;1600.0;13.735234496238757;752;866;830.32;838.0;33.2725111766455
